dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
l3s-gn1,9d5ed308642a6c49a32a38f3f27c93cea6ebdaea56ed051e8b3ad022fe3bb8d8,0.907348,19,12,1769,1793,12,0,4,0.0255
l3s-gn1,a58494924bbc597bc9b84504f6d7b970f1cc59478c97387ae25586e88c5270b7,0.622535,88,10,809,973,8,2,7,0.1605
l3s-gn1,8a668d5940966333fb624ca14bf0b035cbde6b069939b68a9330a9e6315957e4,0.472603,9,2,227,576,2,0,3,0.0191
l3s-gn1,e339a0bbe619e4caf5c8283ffba841b29ecb29c82927d7075a706629454281a6,0.906291,91,50,6025,5108,32,18,6,0.1132
l3s-gn1,8708c36a779d455983a0cf86c67710c2218e412deef388a479d5545b936d94e8,0.828402,22,6,733,716,5,1,1,0.0312
l3s-gn1,45ab117fcece66a6344369c2ec199f6534248b143efd57bf4235e39d94ce4e69,0.630670,9,4,755,554,2,2,0,0.0202
l3s-gn1,d6b881e2827beb7c3b8016b5323f11ab27d72f6c972832b02af9a17e7a9bf8f9,0.614732,73,26,3498,2975,16,10,14,0.1083
l3s-gn1,50bf155596938f6c0153931ef8f80c185e34e08738ed2cd3b944f315967b38d8,0.810825,86,35,5479,4188,20,15,4,0.1193
l3s-gn1,a04301ddcccd2ba1d3501956edc4ecbfea5b6653b7b6ec460b9adbb14559b18f,0.843049,54,9,615,571,6,3,5,0.0755
l3s-gn1,194ffa4e4e0fc21a7a4091c249a45bcfde3f659dd41d232a146598c0f6b55055,0.555024,43,10,1092,1655,6,4,5,0.0705
l3s-gn1,d900c8f7ef7abffbd52f76d7fa4fec3a6a0070378297a48df1e3fd119c6fa275,0.806091,129,12,1408,1375,7,5,11,0.1531
l3s-gn1,d4a4e3c111b19f2d15c7e8b527af15d43b97eef89e2d2268b102d46b3348c092,0.755832,22,8,878,961,7,1,5,0.0400
l3s-gn1,3e531e60e2dcb9d67b2ac05eb6e9c273680cf99764efff2505ee70e4276d712a,0.879490,30,24,4579,4561,22,2,6,0.0438
l3s-gn1,02e5a13259b4ccc3e8d445bd23395acbf3ff41eaa913e40cbbb700e162343103,0.851944,48,13,1829,1639,7,6,6,0.0779
l3s-gn1,c8a028cf05fc83f581ae824b1bfd4362ffd9ba6c92110eb6f9cc280414a6d630,0.516129,47,7,749,1528,5,2,6,0.0808
l3s-gn1,dc69364a9c4bf8d37e107f52e251a2fd725e53f66d26a413d408be126736129e,0.475962,106,27,1412,706,14,13,21,0.1026
l3s-gn1,4485d7679a8bb34e5dfb00a77d61f191ac10e25fa3bb3b70b19aabdd816bfb07,0.869507,78,31,4467,4126,25,6,3,0.0740
l3s-gn1,75d4ea0bb65a2aaf585dd66294ebc31fe0c5dfc3fc6e4e757cf44f2198224a48,0.754454,90,11,1550,1757,7,4,7,0.1116
l3s-gn1,47fb21556343549f7e4aa77408e586ea6cdc6cce47d57bb61d25298f34f7acf2,0.874831,129,40,3183,2559,29,11,9,0.1374
l3s-gn1,f8069bd44895e7b437b8885ad4da1d3c64722ccca38589af71a9fed7e62bbf87,0.710436,79,18,2900,2930,15,3,9,0.0960
l3s-gn1,17d332e9f124797d9e384105a7c141c72525668b7989b085d87fda06600f42e7,0.144973,177,88,8421,1204,21,67,5,0.1856
l3s-gn1,b93203dab85b0f391cb22425ed378d15e4d63fbcedb103504f984cd847a9cc23,0.756575,118,23,2368,1918,11,12,7,0.1371
l3s-gn1,a5a5f49ce5156ee60630c5f2a3446afcd3a11a8a151a6e4fb5bf736f20399568,0.926702,38,19,3235,3218,18,1,0,0.0589
l3s-gn1,529f3aba869539dd0f840059cd1db465ebabed76fd1898513f65d5f6926ca9ff,0.844037,60,20,2430,2012,13,7,7,0.0896
l3s-gn1,9dc4c0350cc21f948cf699b8b873d9b3e596c7afff3b093b3b1ca9f7f2a55eb7,0.661549,57,27,4774,2712,18,9,5,0.0995
l3s-gn1,87a07d60baed24765571f84bbaee3e71bb7a4afb359f24ec30c55804f9184f65,0.848509,74,32,10486,9714,29,3,6,0.1213
l3s-gn1,a3ee9adad91a259678925653ecd703d99b05f938829b25c5b39833e9cca42207,0.764645,40,18,1471,1172,15,3,4,0.0673
l3s-gn1,d0f5537555fc1dc3853f0d9a9a26a92101f4a7da693ef5fe37ad8ed9ec82ccf4,0.867485,62,16,2051,2022,14,2,6,0.0842
l3s-gn1,a51500845b4c4f5944a714db80441c31b447be4aa608638f199cef1c4c065d02,0.730481,61,18,2608,2247,12,6,5,0.1051
l3s-gn1,ce45227355aa7d5a0048924037e147bfa5ef91933f9610516245c65a73276787,0.398119,78,8,1126,665,3,5,5,0.1159
l3s-gn1,ee050f7959ef7feaa69c656a2f99d9889a722c796268c32864627a274e9bf3aa,0.000000,94,4,272,607,0,4,18,0.1129
l3s-gn1,f6bba860ac83efd563ba7d851e6833721da61bd937ae8d3a2ee6448541dec561,0.699803,266,89,9367,7265,60,29,50,0.2690
l3s-gn1,0021aa7f311b165c461c91cc91628dcc93881a4cc455299cbe8cfead14043b45,0.912879,39,13,2270,2198,11,2,1,0.0965
l3s-gn1,a3317a25a46ac08f4a87f53a5c4e63201d7bfb73c15f087152c26d1e57615e9d,0.635941,75,21,3711,4512,19,2,26,0.1008
l3s-gn1,dc77bd7f7a53bd97ecd7c3fc7322f30eb8487563a9b18ba9df3296fd323d599c,0.535859,49,8,794,1248,5,3,8,0.0684
l3s-gn1,3a7b20ea422f1216ca1edeed16c611c1684c9eab17bd4d11d7432a8d7a428644,0.815713,42,21,2600,2303,10,11,2,0.0724
l3s-gn1,a9d776c5e4f5330f3e6a7b4657eb89f11c3a974d0b1db7640bd320064c7e7d5f,0.837595,101,26,3980,3478,25,1,10,0.1055
l3s-gn1,897bb4531376738fbfd16d13604f10e7cdbe2cec9567cdb61bdd92188d50b4dd,0.815759,100,23,2452,2370,17,6,11,0.1167
l3s-gn1,bec53883b3ca7c337196f608eb7737870f560edfae5a2bc90ae6cd7f4721e33a,0.901864,50,30,4538,4526,27,3,4,0.0636
l3s-gn1,ad8b51e29de90d96c0e763540e1b2fcf5338e6cf02c28c3f4667978c99e8a5ad,0.863966,139,37,4871,3984,22,15,13,0.1332
l3s-gn1,e32a1a10288d3a5875b5d7f0ccdfbb5573dfa7411bba3945989498d565840293,0.915426,40,32,4219,4265,32,0,4,0.0588
l3s-gn1,0bd585fc40d04224c839c4d57f7ba3db2832b6719e19ffba6d2af7442bc1235c,0.885847,40,36,5478,5260,36,0,2,0.0507
l3s-gn1,5c871dde2bba70e31b50ae5a0a9c86ad78b1af43eb0045e3da7b565d09b21695,0.836773,146,20,2083,1970,13,7,21,0.1552
l3s-gn1,966a9b74e3bf9af9ab29e11f56d0b482463142c635048cb7897a1628c4a25108,0.913095,140,32,4354,4204,25,7,10,0.1477
l3s-gn1,f644b5d1af4254134137c4d679b18810336cadd0c92725780653a5beb6ba6760,0.374715,141,41,2745,1717,9,32,12,0.1490
l3s-gn1,76db51add338f4afaf5950c2a1a583abfee19168a50bad9028194f6d058e4fb1,0.755393,106,45,5025,3826,23,22,6,0.1339
l3s-gn1,968c82a737b3679c0a165282ba4690f5a804418ebc2161d70dd239de4b9e239a,0.870203,167,49,7375,6854,40,9,44,0.2062
l3s-gn1,8315b8988aef90c14de5c0c9858594f3b3c68027569f1dc62fa0a0e81e91dd40,0.498547,126,56,6923,3141,38,18,13,0.1400
l3s-gn1,b5c9ea3c6ab586fc5f7e5833d5a32d3f457b646c51f901ae0c651219c7a2ddc4,0.741840,125,8,929,1033,5,3,7,0.1267
l3s-gn1,0e213dc0201873692455fde5d15139765bb85d1106b42630986ff79f65bac86e,0.948270,34,30,7152,7129,28,2,3,0.0476
l3s-gn1,03849de4fe051da9fee9b307e70f52169700d1a9708db56eccf7be126fbc87d7,0.768352,19,10,1734,1730,9,1,1,0.0363
l3s-gn1,4dec86d6c41d44abdedc91870908b3b09fe3359c0ec824c473e5c2dea561132d,0.709373,50,21,5353,3490,9,12,4,0.0764
l3s-gn1,8b43914aea01329b145a60aad19b7ceda5b4a6fdc487ee77873f4f867d612325,0.833843,130,11,1353,1345,7,4,11,0.1505
l3s-gn1,0004866da0e794d26ecaa1bffeddeb7513229723f7c3dae8ac87a5eafe787ceb,0.775120,56,22,1989,1509,12,10,3,0.0858
l3s-gn1,594581faff8b1c048e17381452d693e45326278847fdef65036916685c840c39,0.380871,126,26,2037,857,7,19,6,0.1701
l3s-gn1,21c869ea16c709935dd93bc4a654306bbc5b9cefb1a3f12966f25f95b8563860,0.629622,80,30,7634,4569,20,10,13,0.1382
l3s-gn1,b0031a18be52cd7413662fcebffb1546cdc5cb73069f0ec2f015b72b307b4f45,0.815879,105,30,3978,3283,20,10,16,0.1204
l3s-gn1,10b3b93124304d208d46f43c8b21647bfadca5ffc149028a4571962faf69d4ad,0.862562,144,43,4187,3856,26,17,11,0.1471
l3s-gn1,c8b610f573b9dc1af336b38d9a6ae96c179dd222c017a95a9fb007fcb4e89f88,0.861507,60,36,5443,5046,33,3,8,0.0919
l3s-gn1,34f51f053e8d03914d4d76efec82eb943194b3b710223bad6ff5de042c67aba2,0.728205,237,40,3275,2136,21,19,24,0.2225
l3s-gn1,0ee59f952a16c7728ef2a630bfb04812b13429a0f48ef7d2a953184c443eb8ee,0.686792,110,52,3544,1984,13,39,4,0.1226
l3s-gn1,4342362246ded7a74288bf83556b3dbdb9521e7261f2eca47166d6c8eca03d52,0.782143,43,10,856,776,9,1,1,0.1183
l3s-gn1,5757f791f23ba07e77965fafb19e2480043489e2ea05738773629f42dff464c5,0.769485,156,58,11397,7825,35,23,13,0.1576
l3s-gn1,d98ffb19dca9bcad2073afb9fbd08530c82c9b973e1cd893f718e2160ed2f367,0.765858,104,22,2590,3093,21,1,34,0.1134
l3s-gn1,b3f2c51595084c9d356b32c221a2e380d90aaf32a51343dca47334712c5b55ef,0.858862,50,20,2716,3395,18,2,9,0.0674
l3s-gn1,be163e90a1768e0ffba07b514b9159ecf0513010365ff6b1d8d29222c3033c76,0.658563,149,34,4449,2763,14,20,10,0.1528
l3s-gn1,29d9223bfa5d0f103ff05b777ea95b398baad5b1fac4ad85f8d56c7370016e0e,0.827309,124,20,2059,1847,12,8,7,0.1407
l3s-gn1,6be0f4aacdb5d1ebe682aed0eba29101f176faf73f0d07a774322a0fbe2ee62d,0.873457,62,10,1740,1813,8,2,6,0.0936
l3s-gn1,3b058a90ebb164cade0e0b7be3f4378e4f98003fc0db76e56e0276bb96a29802,0.602163,31,8,1687,2631,7,1,9,0.0671
l3s-gn1,3374f0610d25e1d85d0c0eb9a100065f9286035b5fda6d9ccd241ced6004bb72,0.687451,49,17,1909,1685,10,7,3,0.0747
l3s-gn1,0b2063622998a702bbf9fa50dc0ad2595ddc8a243dc5f4081353a6cfcf762bae,0.346821,167,33,1640,1144,13,20,12,0.1801
l3s-gn1,f488d750ab6d0e131d5bf82fbfc0a11098174c0d782f98b3fb9f3f003a27bfd2,0.865287,78,40,6106,5591,31,9,14,0.1099
l3s-gn1,cd8278a63e202e9c560285cb9b921297e44db3b0fa96b8a794bcc571fad98854,0.826971,129,25,2807,2250,22,3,16,0.1643
l3s-gn1,5e4802b0d0b6b708890b1f78654d5c5ac4a88476fdcff2b1eece4067cb476a6d,0.802294,87,42,13054,11917,40,2,7,0.1247
l3s-gn1,b5c79553641d24de72d4d286ce6d1f6528f908c93c34002dfd75221036bcb719,0.909246,28,23,2981,2966,23,0,2,0.0335
l3s-gn1,0a26b8dec490b4c0e276aea1b83576cf84ac871ca18e734d62abe01cba8e47c5,0.717283,92,29,4879,2950,18,11,7,0.1200
l3s-gn1,e615a499ebd235858d431d381b3da4fa9a3979c360098c416ae8c4ce7ebbc24d,0.578976,179,47,6667,3467,26,21,14,0.2007
l3s-gn1,42f9a99fc04a8cca938ab3cbe08484344a74485a4005f64bb541d064c1b29793,0.756528,35,18,1997,1742,15,3,5,0.0609
l3s-gn1,31c6879f7898b495a7b092cb338f0e376a8941f1e7b7ae2687abdf9a0d17f146,0.887906,120,26,6757,6713,23,3,30,0.1543
l3s-gn1,f033677dce8d4ca40d8136052987d9fe451e91bdc324d0375110229807466078,0.179127,309,71,8265,1737,32,39,48,0.2673
l3s-gn1,c643b086daeef74850132944d1cac924581959e1be3880659f3857fbb8e4bc4b,0.736131,94,22,3272,2703,17,5,14,0.1182
l3s-gn1,b68dc782d1edce11966c3a3ee02628b90101bfa884666f73af7c9d655f20b916,0.672727,110,10,841,704,5,5,10,0.1287
l3s-gn1,bb269e88db303a9d7ec80571a19b28b70bc66a6ef2bcdc95265def2fb62ba30e,0.497653,91,14,1511,915,6,8,15,0.1071
l3s-gn1,0f1f32c630894685fa5e3b8e8664547d6e9fa3f6707cc747ed9e6bd7ac5e7557,0.515213,64,14,1651,2518,7,7,9,0.0858
l3s-gn1,c030c9af7ad6d6767ddefb30ce2f63811a32dd70e8531640afff7fdce00a01a2,0.634483,64,14,1273,670,4,10,3,0.0874
l3s-gn1,5d2200a40624da4601fe0dab5a6bf6610d6200c918e83389471c5a0fc06148f9,0.871429,54,9,1313,1398,8,1,10,0.0654
l3s-gn1,8d5addc8bfd904a7d0c68e1556eb4b44d66d124a086dfc2bd99d65a3e003fd6e,0.734341,72,11,996,1233,6,5,6,0.0917
l3s-gn1,762b2a6891d8e7b34c63b535e62e3f2f24b94860774fb87011cbb7889cdf0661,0.858044,38,9,1277,1252,8,1,0,0.0641
l3s-gn1,6c221d4a93e341bfba32d0e71fd245f1661b7e5b5a903fee8011915da3df3252,0.715909,20,7,543,772,6,1,3,0.0403
l3s-gn1,2a5b3a589e786f0f85e03227b34ef007bbb0a1b5ca926454f2d3e1f0f2c2b89a,0.738243,82,10,1508,1459,7,3,4,0.1119
l3s-gn1,340f65efa10639980247e4dda7a921e7167cbf94f87f7be6848b79fea8878566,0.681271,121,11,1213,1186,6,5,6,0.1375
l3s-gn1,bc15230634f25b5657aa0573f765d1c3b6bb372c6f267819375bcf5029cac838,0.867375,38,26,5131,4445,22,4,1,0.0698
l3s-gn1,a0cbd522a2ff3b2fb3ea2df296ff0b96dc47bac02d0ae12cbde4cd27e079175c,0.720398,27,9,1184,1370,6,3,4,0.0449
l3s-gn1,c3a84109aec185d56a1649a80c7f423ae4e35a1d56a3cb8dbe0ac3293f1b4c4c,0.466667,164,30,1323,672,7,23,5,0.2085
l3s-gn1,ff09bb5c4d5b78d0f2344ad566b0249d01126493d7b24d765e20e174386f3b32,0.658903,133,63,3781,3974,61,2,17,0.1402
l3s-gn1,a2f8146c6d025fbd3afa3acac6a724127dfe1cc98fb6a1270f8ba078ce3daecb,0.051756,54,11,792,733,3,8,10,0.3830
l3s-gn1,d92de65b7d1e7889d0ca46d97387887c5ab499ce8e996cb0192b4254574989ad,0.830544,45,2,1270,1231,1,1,3,0.0974
l3s-gn1,e530c5a26492267273712f1524ea213c86a3c5e49e1552d9c95b9b55c9ffac57,0.330450,65,22,1737,1380,10,12,9,0.0932
l3s-gn1,2d4dcf41b79eb5eb8a27ad4891744cc2c52d522f6ffcd5fd430e3328c8ebac58,0.786189,16,11,2025,2008,9,2,4,0.0293
l3s-gn1,7d876ed67bf24306c61e61c3fdf58edd7678ae5cbdaab1b0e1cce8ef74706b9f,0.756616,139,41,3775,3369,21,20,12,0.1584
l3s-gn1,428a9e41950072005b1be4b928a59a213772cd6277c818ad5bdd8aa89576af3a,0.561600,145,25,1921,1477,11,14,12,0.2082
l3s-gn1,60aac858100180bc9d7e807ef0e4de8bd0b1bd5ae817b1c445c874eb6e134534,0.618718,59,11,1102,1848,6,5,9,0.0890
l3s-gn1,ec5c834ff8ac31e450e6d17e505e37a9e2d295ab23a84a45ecaa713b989349b2,0.855312,76,13,2649,2717,12,1,9,0.1099
l3s-gn1,4d91a4fef53eead698ba60f69e2e087949298dc17fb4534f549c96f51d63b6cd,0.830489,120,32,3100,3169,29,3,24,0.1447
l3s-gn1,54406aedb5543ef7efe837fbdfcea77186a647cef0daf7e74d2a19b6c7ee8c7d,0.111468,60,3,302,2282,2,1,19,0.1014
l3s-gn1,fd55944c3ec6e7f440435f839952ebb847c2aca12ebd61e9260022d7fee61e3f,0.509859,89,5,541,1491,5,0,13,0.1049
l3s-gn1,9497dab82944a0e5b0c13c176730e058c99e26a42cbcb1b012d4d95a591a3c7c,0.715969,162,74,12101,7572,39,35,24,0.2024
l3s-gn1,d1d6e1dd8d0c67402d840eaaaadcc65a0902c446b09d11dc8c6a571b84635181,0.586844,120,27,2166,1382,11,16,3,0.1793
l3s-gn1,5dd4f4fb7fb5146b8780d413637ea0d9bd3014901819d97226cbbefc668ba854,0.816327,64,17,1892,1762,9,8,3,0.0916
l3s-gn1,5369f4b8d946e91861149a02247e0e075f7cd55cc5abea50928ff1ee708afa57,0.113824,762,610,116956,7963,476,134,78,0.6954
l3s-gn1,be89f135aa57bad1c77c870863c23d3a53707e9673cc7b706cc6c25c07562c6d,0.943947,83,31,9463,8860,22,9,6,0.1054
l3s-gn1,b3f0aaefc5324d462314323c1dd32a1522bccbeb1016ae2f7bccd1130e6e2436,0.835838,18,13,2530,2382,11,2,3,0.0310
l3s-gn1,814d7245ad0fbab2a2d854e35950166963c69c76ef5ff03bfa822005779a66fa,0.289834,172,75,5820,1065,22,53,16,0.2097
l3s-gn1,1a0793da4e4a4dc65810be68eb2bfd878b40f8376a0e5c23e43c53929a76c718,0.967195,45,17,2678,2648,16,1,4,0.0828
l3s-gn1,bb4230c45d9023a437befd39d447d8c4fea71e7d53948dd19a95b599a74febb3,0.623815,144,14,1143,1457,7,7,17,0.1563
l3s-gn1,6e73722734868cb16c6ccc9d9b4f88ad1ce11a2e27ad0a21e7ba3f2d20129e2b,0.544940,109,19,1829,1618,7,12,16,0.1253
l3s-gn1,88c2d4730c7443e1817962f478836812ab1bed55e6c594affd16b146b53b1ac0,0.557044,112,41,4457,2198,12,29,10,0.1230
l3s-gn1,ec184cb43c4342c8e737fd5840727d122d340eff99fa82b4d561ffb2b6bc9f8f,0.877255,129,37,4862,4422,31,6,6,0.1411
l3s-gn1,9805d8a0801055cbca8222c74703b915084d89ad45b5e04b18d9f0c66a880430,0.759848,73,25,2306,1840,17,8,9,0.0890
l3s-gn1,e0a5d04009909562e6d49d335914ee8f39dd2a404301f9728994aa14e1c40ffa,0.928081,32,26,4040,4099,26,0,4,0.0392
l3s-gn1,9a71172ebab1967e78b021fe5a4bb6737d7153993d54acd7e19be5dea37680ea,0.642393,80,8,1213,905,6,2,6,0.0799
l3s-gn1,2693491bfe8f39ee4ce3a4c4160ffe41891e5aa4b416546bf7fd94bbf3ae7277,0.670391,19,7,1897,1065,6,1,3,0.0418
l3s-gn1,885141edb98bc37c088c63bc8e3ae6257e49bf7307b9b96c01e62f0c59715718,0.667171,22,5,1591,1591,4,1,3,0.0413
l3s-gn1,8b0ea28c67e0b8350f349b53a32635bdb6405c19c46f9ade8da1214dd5fb7f5b,0.814924,121,23,3517,3512,19,4,19,0.1723
l3s-gn1,f5cb6e1cf794ee3f29939c29b762fc84e7da1fae5fbff226a328562be08fd5ab,0.953488,35,10,1147,1132,8,2,4,0.0706
l3s-gn1,ee5db9026738a6afba0ffd70fe1bca4c9b2939aa839660870c098e32643f660e,0.448544,125,48,3772,1619,16,32,10,0.1501
l3s-gn1,cc95c49cf085cae45420369784f1d77c9c17b9757f7a517ffc0bb8bdd34e40cf,0.845577,90,21,1841,1738,12,9,6,0.4173
l3s-gn1,2995dd5ce6476715226d1debe8fc46e8e45cc586359a270620e128effec0c933,0.576586,103,28,2413,2391,14,14,16,0.1257
l3s-gn1,a557d5cff0e33a0291ebd49e61b938040b92b030d5dad7c6352d2a82154fd3d1,0.750413,103,12,1628,1446,6,6,10,0.1272
l3s-gn1,f314644a75ecd7f9fa8dec5c228a398ce1790130645b9f984456d0ceef00c4ba,0.482817,238,59,4204,1773,18,41,14,0.2438
l3s-gn1,599fc54bf20a8a7a3e1de249208c083272ea250339bffa368527908b1419a1c4,0.871671,52,15,3392,3388,14,1,5,0.0777
l3s-gn1,dfb76ad7f8cb71fb297f6f58b208411cfdd0e62db6ba3be6ed20330bd1c56547,0.656638,41,15,2103,2028,12,3,5,0.0740
l3s-gn1,83c75613a8be843167e4512464fcb334238b6f548f75b8a8a97ed26a6e91d9a4,0.785252,134,53,4589,3595,24,29,8,0.1447
l3s-gn1,a23994f1769bb81636e79ba9f7234d6219cf310b3f47fa0997baeacf8655b95e,0.794833,104,15,1848,1875,8,7,10,0.1227
l3s-gn1,5e40c0e876a29bf259194550937280be42f3e83ff6c34db3a947bcfd7e54ffc5,0.776031,34,11,1512,1047,7,4,0,0.1065
l3s-gn1,4e85559f6b21a4c8cf57cbdd08af6d0b3889a04890a5c96efc7286dcbc4f7301,0.822002,153,34,4491,3688,24,10,12,0.1610
l3s-gn1,738e41a3f74a5be3fe40f9402a5442214ac9b3b78382d08e85bb9f153c3115bc,0.888085,83,22,3946,3938,22,0,5,0.1289
l3s-gn1,413929e94f3416435cb3ffb8b0b2d4297fe25e271c67c0db83e4b9a47d57583b,0.691285,40,9,1029,778,5,4,2,0.1279
l3s-gn1,34166e07554ff8de7604f0b060e895575f67aff3a6d693d59ed12785669edd1d,0.829603,77,19,3151,2530,16,3,7,0.0961
l3s-gn1,767fce111222aee27e3b324b846100bcb66ad1024287cb1d9755477f9774c01e,0.775352,102,47,6373,5067,36,11,4,0.1309
l3s-gn1,6e54328cf0f9b0defc3c91e437899297bf84e6cf73c3d6ddc59208bdd6321ba6,0.668227,64,20,2661,2001,12,8,7,0.0976
l3s-gn1,7d75ec0cf907d461c20cd81833dcc0d1400111d765525105f9f782975e16c15a,0.870079,29,15,3446,3602,15,0,7,0.0465
l3s-gn1,eacd208e9f8bfed85f1d411c1356d982bda291f756055a668ac8365a38ecbecc,0.881336,101,32,4654,4365,29,3,6,0.1778
l3s-gn1,b1269e6b814dd011b1e8b2238d1d73f4c39c3f7c0c2ef9b46cad6c3fac34c4d4,0.798049,73,20,3891,4284,16,4,15,0.0958
l3s-gn1,151255ca0f3475f9130a01b5e6c456f979b4c825490fc6ce75e522a44cb193db,0.916686,45,39,5418,5492,38,1,4,0.0512
l3s-gn1,3f68a4f211e992b186ed4c72e596cb67f94cc46152de879837f00ea055de1c83,0.500471,75,27,5902,2378,13,14,1,0.1053
l3s-gn1,f700909f0f15a48d12e249f5ab32853275504c65ffcf4e42eea2070d3162903b,0.725842,129,44,5951,4932,18,26,17,0.1759
l3s-gn1,1fb732ec5df68c76201e05bd95c901c3fb05cc9e5344a2dc621d3c0daca91e8e,0.813704,47,13,2351,1562,10,3,3,0.1444
l3s-gn1,dec9409f684099cf18adf59b7e3a80bbe5663b4537d52eb0b18ce5a2d2725667,0.266289,41,3,208,728,2,1,9,0.0709
l3s-gn1,93603ea6de756032e4aa7d7569fac228bbc7b48c890d8eb63680c0445a888118,0.386730,178,45,1760,1143,7,38,41,0.1699
l3s-gn1,a1f43c08950e8c876bf917548a4b05a6a425d3c6e91fa6b20814b6fb5627c543,0.541582,100,26,1852,1000,7,19,4,0.1686
l3s-gn1,69ccc95185f366e14a439e80b3b8a36187638030be5ea866fa11115dab21fb69,0.805042,30,15,1618,1408,10,5,3,0.0504
l3s-gn1,bcf0f4d2029095c0c0c3d51b2b949385a0d389011368fc247e2582c1f13aa835,0.804412,39,15,2072,1717,10,5,2,0.0983
l3s-gn1,c453146ffbf00612a6c82d11c8b61d498139a1121864998c9e888f76974f01df,0.878800,76,27,3681,3521,21,6,15,0.0959
l3s-gn1,60fd362982242e93b172de4210367e55072acd74e74211557d3c975895683865,0.770578,100,22,2549,2119,14,8,10,0.1293
l3s-gn1,353e82ee10fc29f3438e8e2d82f4747c3db836442b9aa1b168dba7cc21029bb7,0.864847,81,34,4224,3771,29,5,9,0.0833
l3s-gn1,81a9fe6d95bf26ccfa7012321af225d6ca91d2ad242cf3d00e2afdd371b726c1,0.739754,76,37,4615,3066,23,14,6,0.1059
l3s-gn1,d88c07249dcc7a01a8c915e08a95e4026b39e8e5adce12c5f1bf99690c963a4a,0.863850,67,12,1888,1683,6,6,5,0.0906
l3s-gn1,da26e4f7d7be3660a09292d964bc26680c29c0f60f6c1fd48a89dda38f39456d,0.967517,54,14,3385,3386,13,1,2,0.0756
l3s-gn1,2e14ad20d98d0305e8f240b84d972529910e1bc9fe8d24e98f8ff35541218ce6,0.870117,83,41,4257,4004,25,16,9,0.0924
l3s-gn1,ec3666ebcb347a70c79f3df7a45f908c6c2739a81385c4f142760f62b681e436,0.782520,39,28,5838,5984,27,1,4,0.0595
l3s-gn1,1583bf84720fc4a9db57ed1b7afd70931cfc73e17cfb11692ef41005fca6d970,0.947317,96,28,2603,2521,22,6,10,0.1041
l3s-gn1,12aff095e8b7c2d048e18fb99c86e9df05a61d24dfdbd5cd214f39c9ff4c54e4,0.813370,156,32,4032,3354,23,9,18,0.1470
l3s-gn1,48c870527c3c7d89bdaa6b9049a706b3e70d4788a9606324dc71f013b61e2aa5,0.709859,77,21,1791,1170,9,12,3,0.1085
l3s-gn1,55b338a3a1c259ecb7052bb8565160fb5f605c7fc3ae06110d33e3c0e9ef1697,0.581074,68,23,3099,1795,11,12,11,0.1005
l3s-gn1,eb56136ced71c70653c830854e28f195584434eb22994032e46d469185859f7c,0.539249,81,14,2010,2951,5,9,11,0.0986
l3s-gn1,b8643e710ce649bd220348e10df55927ee248cad11acb8d9059a8ad9b76ec64d,0.912721,150,60,14162,12794,43,17,15,0.1699
l3s-gn1,ddbf43c29eaf9b0daa88e22a769694c629a8c005dd9e9d8f5f93e5e55386e6f3,0.811868,63,22,2222,1842,12,10,10,0.0710
l3s-gn1,d911c46b5a13eda90a4cc1aa3175944b267c1395735a5aee22f4035cd4df00de,0.583051,35,13,1433,1066,8,5,7,0.0631
l3s-gn1,fff209ce78e58a1f99581d6547a70a908b3729d17f5d243c10e58d304110d6e2,0.869636,25,20,3435,3083,19,1,1,0.0335
l3s-gn1,6bad9c84625d3c4ea7d860ee93f94627841a46dd151b0b25766314900cfabeb5,0.633172,199,41,5598,3796,25,16,43,0.2179
l3s-gn1,46e1999874f8373eed69e85b6c003561e53e3b4cef9d54d41c2620ae99e61c3e,0.541593,60,11,1637,1328,7,4,4,0.0981
l3s-gn1,d6d2342d7950d92fb0c65752000388687d0648722435713f9808804a80513b39,0.976083,20,14,2067,2125,14,0,4,0.0445
l3s-gn1,91dd693c0868d5b14567b575f25d8c46fd40e07fe135fc8bd5c20395b7201250,0.744797,76,13,1205,1365,11,2,14,0.1130
l3s-gn1,3eb34bcd10a6f4cc01e145d7a01d8d9975b4b5dc1319651b9e4011aaf62cde27,0.678354,92,27,2285,1503,10,17,10,0.1057
l3s-gn1,dc051a7a4905f573948cb09c738dbbad5e5b5c4a1b7389a64fab1d41e46f81d1,0.553734,58,13,1912,2251,10,3,9,0.1005
l3s-gn1,45c801c9222be5febaa1965dd17ebd7e15e65cf8936682ca7f45126f12e5be20,0.806723,127,8,940,1161,6,2,8,0.4937
l3s-gn1,ca942afdbe118e37e42868526c33c4464ea511646f47a5e2cbeaf86c24693fa3,0.243176,159,12,816,247,3,9,4,0.1873
l3s-gn1,d15ad67c5847bd239d047aa9f68ae87cb996a93bd6974e4bf6afd32836ac11a4,0.619125,62,7,812,628,3,4,11,0.1088
l3s-gn1,fa5a30094fe1e258e9d896c2503a20801137004381460a05b9138b8771763f50,0.761421,96,23,2645,2136,18,5,17,0.1181
l3s-gn1,ced6591e64a2497951c40be01d07afd95024fa7b883a031083550bcd542873a8,0.790735,65,26,3954,2999,19,7,8,0.1136
l3s-gn1,2260a2de483e4b804da2be38d8755b980317ad14f0f8e5f12218d7d82a075b4e,0.753635,34,12,6547,6042,2,10,2,0.0693
