dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
dragnet,fcee0fbcb356a23f8d00b91b97e7334ce31f841cc6131eedd4eae262b9c8829d,0.562319,31,4,890,934,3,1,8,0.0728
dragnet,91957895ee5e7f46c98c4c1a15114af227a654dce3c152e8d7a430cbd6504bc5,0.301622,108,16,1044,3053,14,2,81,0.1115
dragnet,08f1b122de2912b220286c8aef665aa24ca12a70ffa5409ada4981bcdb813bf1,0.429495,162,3,477,1329,2,1,41,0.2807
dragnet,48a130e0dd52194d89f690a3f502c674fb1e6de3479efc76d325f08dd5b6d9c0,0.601080,557,238,18669,30850,236,2,315,0.3925
dragnet,19d74463b220ade0fd59c8bfa5d4a60d3b8f5d0cd80ac115150edd5dc0519d30,0.482356,227,85,9147,8667,55,30,85,0.2757
dragnet,2b5cebf67f4cc258baf95ca2f29d379663d7018f70e21b69bb6cc78479cea8cb,0.869154,117,46,10899,11195,45,1,33,0.1505
dragnet,3ec03717ff8dcc5433a831ed80937d4a311f6176a3e2863708adaeb3068d1689,0.530920,123,14,1177,598,5,9,5,0.1407
dragnet,978c5db9e6cd04d1586c99416975f70446795af21971f8d9d8ae08b32926f887,0.788272,172,70,13309,12324,59,11,66,0.2103
dragnet,cf17182c4b145ed3264ea492217edce7a3ff87a544e604309a9004df6314ae97,0.890487,88,27,7038,6583,16,11,5,0.1308
dragnet,754eeb6a986b12fb65adc1c81839eca675e4725b866be0f2603fa687a9438b03,0.446483,60,10,917,912,5,5,10,0.0917
dragnet,b93c1bd69e97b9255be4bbb5e9482c98ec6ddc811c704bd288612429e4a736af,0.668750,119,63,7569,5058,50,13,27,0.1302
dragnet,9d35c5f30cbc24efcea603b0b02949b8fca37255e035519f5f2875801226c38b,0.834193,30,10,1941,1795,9,1,5,0.0968
dragnet,8ff99305d93fbb16d52c254267846fd47abdf128128535c74a0d548fcec68b9c,0.836393,259,142,23811,25587,136,6,95,0.2799
dragnet,4df4aa96d671b890fa48e76bab03b0d5d8c327a431a191978ed64aca8e8c77bd,0.658195,108,17,2414,3702,13,4,33,0.1192
dragnet,a7bb6ebff57d4703763950121be20dd691c52320eb974f3390532da2d7b22db5,0.883337,336,27,6325,5514,11,16,56,0.2706
dragnet,72b6208fb41dfcf14e80927186c724deae01724225b99ed7dd17e47158727925,0.777192,285,66,11604,8332,48,18,47,0.3497
dragnet,5fe1152dc2377eb6d81f4586699110467222ac66a0876cf56c0669fd2b74de49,0.491907,88,42,5176,1916,12,30,4,0.1415
dragnet,f34c788e6c3eecebafe1e870da3caf6f309f75031e8e0539238be4b1065884ab,0.823254,81,34,4406,3980,32,2,13,0.1094
dragnet,13e16f2f5e4f30b68aabf2f6cfb8afc818ce59a37e1d8ba915e95ff97b8b7b2b,0.684944,115,21,3894,2857,17,4,14,0.1805
dragnet,b8318b0c7186e4ad179d7b0674f8fe6a14e2d92347fb92d3642b1eb25383ff24,0.856735,86,18,2963,2531,15,3,7,0.1445
dragnet,60a8341d3ee38d4f50c600193f585fbe73e5c1a1fef6f229f0a844e47d1597bb,0.826369,210,42,5823,4918,33,9,16,0.2688
dragnet,9e7644ffe1962094c0d72c834e8ab2684266db844f217d6a1f137e26e06dbe61,0.778316,61,7,1665,1230,2,5,3,0.0829
dragnet,601113d7900a2221f4cc037d9a2a9f7e464b2dd2d40f8ebf75c71fac5f28ca11,0.264013,134,40,4210,779,5,35,8,0.1832
dragnet,577c8df66cd2c0dc65b7db99867f4004523025a183c4a2a4b06df4163fc37fd6,0.675838,107,17,2116,1265,9,8,9,0.1249
dragnet,b5a4cc7859f62965dc5172a1d8519c8b0c39318736c2418915e3cd285e39c6fc,0.688596,148,16,1627,1144,6,10,21,0.1616
dragnet,dda42e18b5a9f039015b9cee01c41e3edea193a7910525f39128e5428df88e5c,0.931148,82,7,1484,1507,7,0,3,0.1342
dragnet,5e01e65c8a19a5d3181ebfea2368c47cc6b5200c7146eff9ee8eaf964278ecd9,0.798748,95,40,4703,3798,22,18,14,0.1050
dragnet,56b458d5ff33b6d7fde01f4119e879745c7485071a198f469dee7240b7257a11,0.238095,58,10,595,283,2,8,11,0.0769
dragnet,a904f29a892b42d50e15ec886fe4514481f97de63d2e758d3b31ec090c5e3add,0.812257,393,210,23742,25659,207,3,163,0.4194
dragnet,d28a14f7696a681ec2fcb94044bb0241f8a8d8f092bdee53740ee68d35359338,0.682705,170,53,8159,4522,42,11,41,0.1823
dragnet,9072e5412c74cba6646246d2366999a5fc0995073a8f644189fe1a66f1a29a5e,0.722222,111,37,3814,2698,26,11,17,0.1472
dragnet,8b0a529370fdcdeb191721ecd6bd9c1946d53c9ebbc0b8afd95cd4612a02446d,0.615508,120,16,1870,1290,9,7,8,0.1268
dragnet,025615f4dc83c505a10b9cd237e422deef0dafe264f2a84dd3ce05bbb90cbb7b,0.611102,151,79,8122,6505,72,7,53,0.1693
dragnet,707d3605ca62a76c77fdbf903f54dbc205b09e481960b0e81ede63fc6effeb6e,0.353791,30,4,300,435,2,2,4,0.0490
dragnet,0d5539a2813909ee44bcc6bdec46439dc19dcf8eab1d94d4ae5f3231e2a8d8e4,0.738690,51,15,2079,1746,9,6,9,0.0661
dragnet,e074514f81334584fa389ed3973a8949c12795cba8b602fbe7d4dbcf1e82f990,0.565640,135,41,4203,2656,22,19,12,0.1614
dragnet,8873f9757205706e64e2a31fee1b72977a9276d1132ca4397e9b0a731950aa28,0.686767,442,126,8560,10081,124,2,279,0.4290
dragnet,7b75f668200f7218a5169c99437bedbb7c9b5358ae90d044d7ecf31d55568321,0.000000,93,10,465,451,0,10,6,0.1241
dragnet,441f9a2770e62adfa7467b23f3ba83c547ec01cabfc3b48be74cecb7ec202f8c,0.756115,44,15,1703,1850,12,3,8,0.0634
dragnet,c2cde0ea093ceb30f94118ceb2352f9f4109caa45f5587eb75d2f2fff5208daf,0.251969,53,2,128,474,2,0,6,0.0814
dragnet,14238f16fdd42add8ecbc4bcda0579fe98fc5eb56690b660c8c2593c4a593bfc,0.908859,25,18,3783,3751,18,0,1,0.0388
dragnet,eb37b92d132ff1730eb4dd8fb54d2b310c563c918d2d5306bc104b331c024840,0.372224,1174,218,17107,54789,213,5,796,1.1980
dragnet,e1c8241c98a373a50434611b3ff99e13b048410aa6b4a09fa9e9f27b36fd2546,0.734729,572,222,28471,34583,218,4,293,0.6618
dragnet,290fbc5f732843e8d42c9f3f7b0b5152f72fb67249af04316f68e6af151d39f7,0.891882,51,17,3969,3465,11,6,2,0.1035
dragnet,64e5f4a75262c58a576fc8c497921d56275de02a68833fd548322712ab217ff8,0.886724,235,160,26565,27304,160,0,27,0.2551
dragnet,a42e78417578974ac1f3debaecf42b763a64b5aff2c13367173de8d528f76071,0.011429,31,2,197,310,1,1,7,0.0416
dragnet,3ca74c9fe03e96cd66084e9800633935db06b592aac077182db1cdf184b340d1,0.783415,281,124,19380,22108,122,2,54,0.3232
dragnet,d445d72159f0ffaa219426966947a600a819a4f2f2a36a9206dfa33a18984657,0.737683,61,30,8073,5312,25,5,3,0.1023
dragnet,5c7e068cfa919fa034cfce1ba51da190015b14e14adadbc1bac989b15580db99,0.813196,118,41,5926,6265,40,1,28,0.1365
dragnet,78be48cd46667a2cdb2b8e9e45a839ff41ae935eea93f6155684dea106e20e60,0.313116,110,35,3075,2395,18,17,18,0.1342
dragnet,758737f69b99ad2d9b03f10d86f255b320d484ad90ccaa552fc3e9ced8e20cc0,0.688633,364,116,14522,18843,114,2,154,0.4005
dragnet,a97e107f9f7a7066236f4921878c8e2d8083918edc0dde79e0d45ad820327638,0.648070,282,93,9361,7890,77,16,71,0.3056
dragnet,1f5de845b14d25652b21e35670dc831bd0ea3dec812fa788746dc2473bfe3dba,0.756585,185,71,9523,9646,59,12,48,0.2008
dragnet,ea8d2ddb2bb0fd24ae4b27d729703c62bec0e9ab11ce841646b299f84241269d,0.589352,93,29,2466,2361,19,10,31,0.1054
dragnet,eaf614865703a0949e8af9d4182f83c0f499c524f40bb2cf417b16ea9bec293b,0.557159,80,16,1574,2882,15,1,39,0.0957
dragnet,10fbe6fe122639bb39d787c5d1693a1091118bddc9b1fb19506441757fab3771,0.881107,44,7,1639,1770,7,0,12,0.0639
dragnet,a07af352a9953e60447140b301ffa353e940a87b245ff977dc57068de4624bab,0.828590,72,30,4167,3700,24,6,12,0.1068
dragnet,f8acb8a4eb747f0bc21b27d1aa745e890e5baabd4c4e3d7e92d5b34941577063,0.623824,64,9,937,823,4,5,7,0.0966
dragnet,d4fcc829b9944229f2a77906ed81d78ae7ba3afe60b2e73c933580b4c319352f,0.502075,74,12,685,679,1,11,3,0.0866
dragnet,d0c371743573dde89ea0fe98b25e2f6794f2a6ea7c2b9f5efa1d2471ce89502c,0.893403,111,39,7714,7374,31,8,19,0.1352
dragnet,7eec9931dcb47c7e8a8f13fd959177f9c4fa5f3584d59f04602fa7128e270454,0.879302,29,12,2660,2351,10,2,3,0.0644
dragnet,d39b38421c2ae74368ea61979533219ed8ac5c0bfe2e7098c949923ed2f23c3a,0.677121,146,53,8212,5256,32,21,20,0.1711
dragnet,d2fee9259223e1fa9d584aabf51d72fdcebf7d66e181bc9d7f957d95cff4ad92,0.197861,63,6,286,554,4,2,17,0.0833
dragnet,eb04cda21570f7c23961d46c63146414a556dd6445d2e0606ec8dae70e39a20d,0.848743,86,43,8871,8239,38,5,23,0.1158
dragnet,5742687a10c678e41a4fb9030fa6216ce442fb875a8ea5c3090fd8e76d81000f,0.833089,138,82,11907,10965,81,1,14,0.1763
dragnet,e9d8b7ed5e6cccecfd2b11f036819f6c660ebb14258e025507a79128ffed903c,0.776263,56,26,5875,4978,22,4,15,0.0751
dragnet,1c68cd71d0f04fed8e49c58850411f175c5fcf5fc73b8fc7e463d215704e9ee0,0.891920,71,8,1257,1184,6,2,4,0.1223
dragnet,58955eb106b6639c616e039b82c3a6098e901beacfd4e96dd2f2a8b46b8217b6,0.831653,70,26,5271,4207,19,7,3,0.0963
dragnet,3a3f31e49e6cc8b713c361ee1e6f9ed410a8ea85c800bf762e699cef5c268d5a,0.674147,291,129,20960,25555,123,6,105,0.4611
dragnet,10267a3f05984e384b36a95a37cf332fecaf3be0d63cab6c28df698bf35b0e66,0.399663,91,16,1301,1766,11,5,20,0.1427
dragnet,43ca01e87a4444158a853594726c03f55d8a9996005cb4b43d446a1cfe5ee17e,0.850608,80,39,10131,8242,27,12,3,0.1448
dragnet,12cadb7065e9459d46234337fc8f304ebad95ecad10e1c0f240ee2dee1df0af1,0.685368,1,1,7934,4434,1,0,0,0.0704
dragnet,a5241d245d6ac908c719aa30418ff8a1d84d2cf9786a4cef06c31321ea72295d,0.889423,63,19,3873,3902,19,0,18,0.1041
dragnet,4a43bc0c82f9b9f06fb422cca0da1e200bbe9bf9a51630e4f7f3764140bb7449,0.257143,52,4,116,69,2,2,5,0.0824
dragnet,22f9e0767efab2672592a333e2e5c112f541a6b08952878bb8a09169334f97f6,0.149378,53,4,114,382,3,1,11,0.0895
dragnet,0971d7fe179582dc10fd27ec8f413dc62d766f3754dd9a543fb5ebd47e3cb4bb,0.828399,108,50,9106,9601,49,1,48,0.1396
dragnet,d4dbc3a9d347f158d78f081b09afb9ef4332c9f950943404c0977af441b02b23,0.799517,127,71,11195,11292,62,9,12,0.1512
dragnet,9e28c4a501ffc67cf423f546f4563096ff8f9267adaec915d7da7710c05d012e,0.880352,42,19,3668,3659,16,3,10,0.0611
dragnet,a7b478b996beff8ef128f9be8a6fc2badd825a9cb51074a1d321ff3515ca5a50,0.738124,127,75,18357,14832,67,8,29,0.1671
dragnet,40dc76d1a9441eebeb8b4e391569789aa672fbc971f703794ba30cad21c18c5d,0.833889,32,10,2142,2090,9,1,4,0.0637
dragnet,510aae4c8f5ac26ae0d025517ff3b496da7569a79c66fa8c23ce61b4470618b4,0.727273,81,17,1583,1280,10,7,8,0.0837
dragnet,dbd85717e798a63f93ceb64c94fc1ff63bdf727bb14f74bc965916fbad8fd020,0.723118,63,10,1255,792,7,3,3,0.0877
dragnet,ad94eb6d222e1b560783c9685542d84a5eac504a920a8f7176ceef64c91e27d3,0.745591,200,74,10724,12470,70,4,85,0.2314
dragnet,5224d3d408f8872f9499787b32e87e44731acc1abe58613334c29ad4831711b8,0.809925,142,26,3181,2685,17,9,18,0.1618
dragnet,a5af547bcd2a8acb0c3d9f775dcf2ac73cf7abb102a84a94166e2de16038dc6b,0.592070,55,12,1611,1256,7,5,8,0.0778
dragnet,a2915e00b89318d04a58034e9c4c42d1177ec1bf7a7c4a906a86b9abbe07467b,0.790083,72,31,5651,4236,22,9,10,0.1005
dragnet,18ef6045e228f755e32f959c668ef85af03d9f54f75aeb34006ba209682f5b99,0.417763,40,6,757,874,3,3,9,0.0839
dragnet,aefd79d29087b0b8d842fc3f242e2ccf6969462a3dcd7f5114e36080a697e75f,0.688936,442,169,21708,23916,162,7,249,0.4995
dragnet,ef8d78132e0ba479e0557db3fd61c1c3317bcc19af62e51356970ee59c1a1a3c,0.794836,1254,641,77586,83736,639,2,401,1.1304
dragnet,7b04e66cd9c2fa11fb368f2e49abd095406b71d7ceac71e1e55b3d50c9bbdff9,0.727780,75,25,3161,3211,19,6,20,0.0828
dragnet,74f367cc257d383d9716b8555db5332b4f26e65e1cc6945729886c22eca2d7d2,0.148607,39,5,219,566,2,3,9,0.0749
dragnet,8770f33b719b1032fcc4ad43f13a8d6b1198ed561feda8512c72d4ae83c0f447,0.676796,65,22,3215,2528,15,7,8,0.1086
dragnet,6b49fc3c21a5eceaa9ff90f68198163d3a2a29b6c037a051da8e2473f28b79ce,0.829369,41,13,1473,1209,11,2,5,0.0744
dragnet,5ac62572cd6fe5a8e9e528d47e629ed09580d8391efb9d1625b056ffe55f5515,0.865367,82,44,12039,10987,37,7,20,0.4047
dragnet,b220a96f481e65f88e8b0a325e5bbb6af4bcdaf419164c3682320bacd6fd7dea,0.080000,18,2,56,599,2,0,5,0.0267
dragnet,8a391425691ff2bc446b78793434be8609c4aee5d8407f8483721559687bb0b9,0.470588,88,20,958,874,12,8,21,0.0872
dragnet,0f0caaac3665925fb5e114b3fff8a7ef307915594f460cca93f30853216342fb,0.543575,56,14,922,675,7,7,7,0.0861
dragnet,dc1136ad7aa55a67751ffcc4bfd681951f07217dd1aa5c4d26358710039e2753,0.621598,300,51,3791,2322,22,29,29,0.3371
dragnet,00aa9411e90c699d881cddd2e292c913d030172cc139c031e97be2bbbdc754ff,0.588235,43,7,546,505,2,5,3,0.0722
dragnet,660debeb8064f17caee265ee8b0510781bce93d1c43a1440c4f411069b4f3dce,0.864386,66,25,4791,4058,21,4,14,0.0954
dragnet,24d26dac3ea606c4811e19abe488a97c5196d9be6498a4ea1e4f5c393f4e9a96,0.787763,81,24,3545,3494,20,4,14,0.0972
dragnet,d7ef69786792b81b6b8288c1465e923a9f009a8a91682de121586de4b90fabfe,0.727103,89,18,2196,2533,16,2,19,0.0995
dragnet,ccceafb3aebe96ff7805386ab595d05d1349b32fa34c093da3f50383ec78e62e,0.158076,144,9,287,353,2,7,15,0.2112
dragnet,ae84d1cea53ff205d66e7627bbbeeba2f801f2723dee9ec8ffefdf228d0d39b1,0.868304,77,17,3643,3204,12,5,19,0.0866
dragnet,0f63ada6c9d43790d32c08267cc34b295cba4c76fd24ca292089e240227420be,0.665102,110,18,1986,1393,9,9,12,0.1353
dragnet,d0f2868830c76a1b4cc86cfd20e057e201b94c1e167ee22c7b247d2759d0601c,0.754396,65,26,4113,5065,22,4,14,0.0946
dragnet,a59bd1306368f36e9ec53390ecedce17d94a3d82168b5faaa29730fbddfb88c0,0.847945,88,18,3105,2715,11,7,10,0.1059
dragnet,c182e34b3829f7ccba173871886b8241e11bc4c28d293a6b08224ee4de9a6c58,0.197260,66,5,285,669,3,2,22,0.0920
dragnet,3f63d1f39938f202876d88e8e6165c2f1baf494fe7a5a3f7ad04d0fba9e7182a,0.616279,57,9,1052,808,5,4,3,0.0874
dragnet,07c618e6808377a3554cec97e5add05d0b8f55a070cb48d9731e375310e9e8ae,0.659218,52,19,2986,1517,10,9,5,0.0849
dragnet,fac7606425e17fec9f0eb7ed0f6a0a0a96fcfc742aa2175eb341c82073c6de5e,0.397125,62,26,2056,934,12,14,6,0.0935
dragnet,92747270ece85086d60cf868f35508c28ca8b0c99c71b1e5d1399a8e88d769e3,0.618313,143,39,2786,2579,24,15,26,0.1358
dragnet,f4ec10fb63680522e3157ddeb23910df5dae32be2e410790e2dce981d11cddda,0.000000,47,7,308,764,2,5,7,0.0689
dragnet,d8b4f4f276275e9c71dc3c314148589343b3ba171c04aa99bda4b0cd69a92e19,0.787842,110,17,2365,1875,14,3,18,0.1329
dragnet,81a4601929da82062668572530fd6f217d85111f6805b2319fa80e01bfd96809,0.814596,35,10,1354,1317,9,1,4,0.0588
dragnet,eb6b804a8a6065391b412433a30576bae5ac888e8d899efd719c6f37e62d633a,0.744848,130,22,4188,4223,19,3,38,0.2026
dragnet,0d26ff2c9e3b74b619868b023fcedf63771a6066009d1ddeb000ce98c576433d,0.596994,151,11,1361,2173,10,1,28,0.2605
dragnet,ca05eeb42e5c9ab9e7cbd6cff77d9fd3064a498e88d2e190a61524630c51fe0b,0.874317,64,3,833,917,2,1,8,0.0854
dragnet,97282493aa2eaeca40d4d6a476fe47351009f97434545f8294024005552f0344,0.765154,154,68,8461,8936,62,6,30,0.1935
dragnet,277fb88755fde915733ca0eeb65cc76236848bff87a788c4192d61fe82854f27,0.825734,46,21,5354,5248,18,3,10,0.0671
dragnet,dbc1fa4157af3a4f2789d68f293f7bf120d621b611bbb0d3682fa866393c0840,0.273423,42,5,570,2148,5,0,13,0.0634
dragnet,22bc767d071c743c05aa36386466532675d76e6e8597b85c40f126bb1c5312cf,0.926761,38,8,2876,2732,6,2,6,0.0651
dragnet,a10353bfb54070ef0da499d77d7e0291b4f38cd4c16b853f8f0a68d9019d359f,0.645839,97,26,4340,6171,19,7,23,0.1188
dragnet,06a018e0d883664788d370bda1e45a5bbda5106cc466f9e0184552bfec38e36d,0.485128,156,23,2693,2909,17,6,44,0.1710
dragnet,addc98cbd4c08718c1633397526dca8435000d4d4a395c208498d1ad8f37485c,0.854842,66,31,7798,6461,27,4,13,0.0893
dragnet,fe1f0db1446796b04363c5742b69a65cb98c179ff2ae3deb386844c3db15885e,0.679232,109,37,5011,2986,23,14,16,0.1349
dragnet,dba6c514ea38a391ca0311e6ddc9ecbdb0e1e79546813d9d2198eedec7813d6c,0.808118,134,68,10119,10758,66,2,26,0.1673
dragnet,83c7b523941b4ce6e5854e1714b479f3ca6558255baf413f740d60fbb950dfbe,0.645643,79,23,1582,1424,12,11,10,0.1108
dragnet,cd136fd06d74067cf0897cf51169ded37692f4f648316a498b28f2d95d107ed8,0.875079,119,23,4674,4153,18,5,11,0.1438
dragnet,b00fb1990cb4d70cce6421a60f2bc5bca62c681d601fe006cc4bfe5de03d5961,0.438861,102,8,525,1041,5,3,17,0.1487
dragnet,1f656262ef1b6cf5f04c207f7a8dd9c7dbfcb9e0c1fd56529ebf562de29a4da3,0.684211,122,19,2664,1996,10,9,12,0.1426
dragnet,b09cc1f59311eb3954a97d1c184ab338e159db620d71793c7a68a5484f12a1c2,0.122568,110,7,1260,1548,3,4,34,0.3839
dragnet,2632792b4ff99c9b26ae810e2ac4457816b2281e4b9270476d77870a8fa5eb73,0.761322,44,8,1172,1257,6,2,7,0.0791
dragnet,4accdab7385d8d459255b2097d18b0a3b3310c5b40f24d3879d23eacdf4572bb,0.000000,29,3,181,85,0,3,2,0.0473
dragnet,2624adb8796cbe9864dc935ff8e001fd35fb18f44d301fbc6c61f9118243eda8,0.540493,91,41,8034,3515,28,13,16,0.1279
dragnet,e1d720d8236bd1d0e1ec434b67673240d727625db46532b4281d0ae66691fa8b,0.635774,91,22,3417,1966,15,7,10,0.1121
dragnet,13130e0eadc541edc7201af48990ff5c8bb2aeb9a8f06b5e3fcd0922c7173b2e,0.934483,84,34,10531,10232,29,5,7,0.0972
dragnet,cfe10987fd606d3d8890b75e21e434d82d533c7ea8ea21a683266048a3430c40,0.509301,2279,592,56591,120414,589,3,1268,3.2093
dragnet,7f8beb30ca7311238999edf04783aab86b1f68aeb7760fab17a7c301d2b60285,0.799272,105,25,4829,5264,22,3,46,0.1292
dragnet,c4f6687ff5d9c10b87f7bf4c559b07db782e1941c99260bf70f81abd36c367e0,0.534138,146,40,4439,1883,13,27,11,0.1929
dragnet,b9c4414f47977b8d803da027bb80eba3daf4c31a3bb79c4420bed18c9291f153,0.828951,81,24,5258,4716,19,5,11,0.0833
dragnet,bdfb956f182b7d24ee23eb42f22ebf24a64f55cec21da5d7eae256a102d4f54c,0.748634,80,17,3142,2700,13,4,20,0.0999
dragnet,3e44a3dd06ebbe70b7709d9aaade6b8346b52510b2264b236078385d74a14864,0.833986,73,11,3207,3689,9,2,20,0.1152
dragnet,abf4b286356c839a7ce25fa9f9d0e7a9173108b4cd6680774e5d943e5e361a04,0.363879,1127,234,20846,62484,232,2,609,1.3856
dragnet,6b14fa35baad11bd66fbde30157f4f47f1188e92410876ca834e527bb8ca54fc,0.221551,128,7,3934,828,4,3,15,0.2646
dragnet,ec4d544489a063fa4d5d1cc4b44199db487328cf0e25d232e3c2d3305c631a90,0.805808,74,7,799,623,3,4,3,0.1163
dragnet,747687598f44b8fc2cac4f25b558a8ff4ee0eaf5dac9fc44ca13a10d4be429b3,0.698294,168,56,4801,3093,31,25,18,0.2099
dragnet,0e9130ab96dc4f0905dce2c849aae884ecd2b46fd8b9f8278effb54a2d814609,0.788166,105,12,2106,2435,11,1,11,0.1275
dragnet,0081adbcb7f4c7b077e1e51a2c0c5c469eb6e969ff09f0197099a3e2276b5f11,0.821782,58,23,4322,3896,21,2,9,0.0889
dragnet,1598e9c6c30ecc49d90031c64134a769e3752a4cbc0268c1c0b21728a41e20de,0.678414,93,24,1325,1390,23,1,9,0.1526
dragnet,8100117c93310418f947e310483e001b49a014388eb5affffcfbb51a107e6e67,0.366279,46,9,1360,570,6,3,10,0.0874
dragnet,5d770b8c5e40394eee25d0f0ee476d76be2d66916cecd9f942179ce5244d590e,0.932370,29,11,2684,2601,10,1,0,0.0518
dragnet,521a1e4fde4576774548949757c854650ba3289bdaf8ed91148ac4b18806373f,0.243094,61,5,801,655,2,3,9,0.1061
dragnet,561d1c14f111e7071275b2f210ca48891402d927f5d17dc8220e65ea343991f4,0.583247,580,224,27644,53496,224,0,346,1.0355
dragnet,f8055924f9b2ac927f0683b1e3b5764b5a542acacefaaaca700226092e4f94a3,0.803156,69,19,3872,3044,10,9,6,0.0938
dragnet,fa295b0df15bd80a91149556aad9574cd94ffe8d1bfc9afad79b927cec76372c,0.708798,744,357,61656,74647,330,27,255,1.0899
dragnet,bc0e118cea69c6998435960d08b45a4451bd7cf903fca83c7e408cc2a422698f,0.808930,87,44,6171,6464,43,1,23,0.1062
dragnet,28ba5a7a6cdf5b54cd7ae611513242ef1f2fb9754854b8b7d235c9c71fae64ff,0.849817,56,33,8078,7811,32,1,10,0.0862
dragnet,a84da5ea11f14be3e5201e04782da8a5059f7e2ad9eb5fa4faff9aa019349414,0.511061,84,24,2143,3155,22,2,39,0.1240
dragnet,880f58fda3aeb4b144fac5d3113a7f7abdf0e83e069469bc06e8eca4110a087a,0.720599,171,24,4161,3248,13,11,20,0.2746
dragnet,49161361b0c0b97ee31997bbb7ce8ff2cdddfa0c3527e8de6e0ceee2c92a958e,0.561126,515,54,6830,3858,29,25,93,0.6433
dragnet,ee5ecd312e3eb4a271ba79fe954b0b28c5d80b16401bce7740c138dc786fb169,0.871477,45,11,2139,2401,11,0,11,0.0882
dragnet,014e4b87b5c802bf5d9e5b363cd50be2e178720512cf899b0bc1e35aa4559cbb,0.893715,107,68,12026,10895,45,23,12,0.1249
dragnet,a17e10ff3633da54369e82dbcfbed511942601366da467fd54065f151e2e735b,0.723587,150,16,2576,1592,6,10,23,0.1417
dragnet,6230b18f9a0f04beded345d93670ebec6b879cee1d49ea08a8f7495241016513,0.689914,141,39,4668,5686,36,3,55,0.1561
dragnet,aa7ccc97f12d8cf02524b703a0daaa05fd2911d1bf54525a678ffa84d599ad6a,0.796332,57,30,5501,4226,22,8,4,0.0793
dragnet,35760d13704626a4a7513332f1b440f89f451368faf89147d610652ddded1fa6,0.809429,104,61,8683,8188,56,5,21,0.1275
dragnet,2f6af18f1d3752aa8d3f68b5656feeaadc99b70fa332d339bf0e29763640f8cb,0.265912,71,12,927,834,6,6,4,0.1097
dragnet,9aa83c7a11b0b14e5af1249a31147f2da5e6877764ca9313a0ee654b44316eeb,0.795202,91,35,3875,3610,32,3,27,0.0931
dragnet,fd3a86a8b3b0a703f45320a2f59388f98ba54226eaebdf67399cb8180118cdfa,0.584135,106,35,4619,2349,11,24,8,0.4004
dragnet,1e5348d6df8ceb55190e0fc0054508d32b9d2c6fb434a976d4f6b5e06b40d712,0.859766,78,40,9257,7901,36,4,9,0.1073
dragnet,d7b62e502da3a9e685fe0000caf0441a0837a33647918d7c682c1013975e281d,0.643411,67,11,1534,1736,9,2,15,0.1098
dragnet,48128680df81c7e3aef0d40da021581e91a17f5205c59ab5d18e4884c551fac5,0.760929,125,16,2153,1612,14,2,8,0.1529
dragnet,c5b575fe4a441c212ddef945f75c8c5231d9d7b04b38a5b213454cb2fefdc55d,0.862322,120,57,12093,12333,55,2,25,0.1944
dragnet,fe732a740d3a0a1a836ae8463bfdf8d77d59349e29aef0c3b021c00552ffe4ad,0.623306,186,21,1771,1108,10,11,21,0.1953
dragnet,bd180506b4c0a43f32f252a16aaab7c9083cc944a46d4bba256713a0194920e6,0.570489,100,16,4110,6112,14,2,22,0.2024
dragnet,48f96d941a28d3e8a728c61c33a5027ce0ac5b23422c87c90cae4bb4855cd7dc,0.882579,120,8,1971,1764,7,1,9,0.1279
dragnet,ac97af6ab331569329110f214cf6e2bc6df7697ee9b0c3f0a4c97e97bee21856,0.833799,108,32,7013,5610,23,9,21,0.1677
dragnet,839ded63c0c26de9a53bbcd04fccc60697c1505e83a7c75c7fb5b9aa46139507,0.531452,105,24,7695,4667,16,8,11,0.1350
dragnet,ef4f19e679891af2c2b89dba2c5d1ce123fe09b7509ba3e5d113af95370792d9,0.481232,59,12,1487,1097,8,4,13,0.0854
dragnet,6f80e65038f895d8833609dd5d7de09d69cfd416cafcc6bc901cfedb350fe9d1,0.783133,66,2,207,222,2,0,3,0.1291
dragnet,5895cc4147040553e40813627b4e0cec8fb9b7eb6c9d25575445911a80e1f63e,0.773669,119,25,3800,3461,20,5,18,0.1796
dragnet,58d216cb8fbb4f5beeaeedd7f7fe6e3b493cb5f40750b7af6b9d86a0d530bf09,0.564681,293,46,3702,1759,15,31,18,0.3430
dragnet,f24bf48db9190181944779f0a6075095f61eac15162cf90846625c1e98cc811f,0.476148,66,32,4079,1611,20,12,4,0.0913
dragnet,e70b7ec7566e562314b98121943e57c523581218af7b707a0658b71e25fa5e8e,0.710260,148,78,12157,11229,68,10,39,0.1911
dragnet,500d7fc4a125bb3cf4dc2f19c4f71d809b8f09f4a2e4e563ebd946640b2c860b,0.778098,39,9,1704,1997,7,2,9,0.0627
dragnet,95708bc2e27580869258cbb7abe675a4eb7895ba3b831240165e83e075cbd1a2,0.863168,1440,982,218858,213715,970,12,386,1.8451
dragnet,1d4c98b0fe5264e75c40d2cb795993d8f993a6190cbd562ea4bd9a652d5cf27a,0.579787,152,12,1423,1840,8,4,43,0.1656
dragnet,ecd7c8e63ee7e328859cdabd4077df25c30a5bfba132ee6e342292cd4b4d4f63,0.852344,131,23,4119,3819,19,4,20,0.1739
